date,pos_sum,pos_mean,net_pos,running_pos_avg,geom_pos_avg,sup_sum,sup_mean,net_sup,running_sup_avg,geom_sup_avg,obj_sum,obj_mean,net_obj,running_obj_avg,geom_obj_avg,polls
2012-04-18,7.9071236877,0.658926973975,1.9071236877,0.635426845785,1.06215471998,5.32987203986,0.444156003322,-0.670127960136,0.438182884649,0.707530594109,11.0409518974,0.920079324781,5.04095189737,0.865161979453,1.46196744808,47.0
2012-04-19,7.88372734914,0.563123382082,0.883727349142,0.625859602782,0.972160818764,5.03127116362,0.359376511687,-1.96872883638,0.420585415976,0.631898787417,11.7839022499,0.841707303565,4.78390224991,0.858122085235,1.39940355824,47.4
2012-04-20,6.72584679542,0.611440617765,1.22584679542,0.627896838397,0.999781059994,4.61109977212,0.419190888375,-0.888900227876,0.41700945479,0.674053235127,9.92784574372,0.902531431248,4.42784574372,0.877041269927,1.44863235039,47.5
2012-04-21,7.07596786129,0.589663988441,1.07596786129,0.614292259458,0.981545218782,4.38788229364,0.365656857803,-1.61211770636,0.392443001963,0.627939150059,10.1263772226,0.843864768554,4.12637722264,0.878288521383,1.40136841311,47.7
2012-04-22,8.5351584813,0.656550652408,2.0351584813,0.615941122934,1.04384306196,5.00447072358,0.384959286429,-1.49552927643,0.394667909523,0.636402380722,9.2226271555,0.709432858115,2.7226271555,0.843523137252,1.25747102872,47.7
2012-04-23,9.20852941198,0.657752100856,2.20852941198,0.61570614831,1.05962096785,5.40118219986,0.385798728561,-1.59881780014,0.382996454571,0.637307900117,12.1596910927,0.868549363767,5.15969109274,0.83321714505,1.37956070091,47.5
2012-04-24,5.6080127546,0.623112528289,1.1080127546,0.627703977552,1.03145563285,3.74463266397,0.416070295997,-0.755367336026,0.394335211433,0.667257218763,7.10932208091,0.789924675656,2.60932208091,0.822860619468,1.32422306718,47.8
2012-04-25,14.7028068829,0.668309403769,3.70280688291,0.639077734753,1.07147751647,9.06961009172,0.412255004169,-1.93038990828,0.392948034592,0.670594832285,19.3906997482,0.881395443099,8.39069974817,0.818633421838,1.4045227429,47.5
2012-04-26,10.0999106318,0.673327375451,2.59991063177,0.655810412155,1.08610888836,6.73254378505,0.448836252337,-0.767456214951,0.409583913499,0.709220524496,13.5062410452,0.900416069677,6.00624104516,0.829943682063,1.4418152523,47.6
2012-04-27,6.04001017274,0.604001017274,1.04001017274,0.645300485128,1.02236196966,3.56409024165,0.356409024165,-1.43590975835,0.403873861046,0.627104687432,9.44395347267,0.944395347267,4.44395347267,0.876936179893,1.49819535192,47.9
