date,pos_sum,pos_mean,net_pos_sums,polls,running_pos_avg
2012-03-24,4.23150044626,0.470166716251,-0.268499553742,48.3,-2.3585614264
2012-03-25,2.37344016936,0.29668002117,-1.62655983064,48.1,-1.65705850729
2012-03-26,6.24719436307,0.28396338014,-4.75280563693,48.6,-2.27277271756
2012-03-27,8.00381922941,0.275993766531,-6.49618077059,48.1,-2.48221945904
2012-03-28,8.37526186953,0.380693721342,-2.62473813047,48.8,-3.15375678447
2012-03-29,6.74322193799,0.249748960666,-6.75677806201,48.7,-4.45141248613
2012-03-30,6.50059954657,0.27085831444,-5.49940045343,47.7,-5.22598061069
2012-03-31,2.01699297912,0.183362998102,-3.48300702088,47.7,-4.97202088748
2012-04-01,2.83447607245,0.354309509056,-1.16552392755,47.7,-3.90588951887
2012-04-02,7.22485847804,0.48165723187,-0.275141521957,47.7,-3.43597019717
2012-04-03,3.11345790756,0.25945482563,-2.88654209244,47.6,-2.66192300325
2012-04-04,7.24647350768,0.362323675384,-2.75352649232,47.6,-2.11274821103
2012-04-05,6.46131406488,0.497024158837,-0.0386859351239,47.7,-1.42388399388
2012-04-06,2.24247323457,0.280309154321,-1.75752676543,47.9,-1.54228456145
2012-04-07,5.0436167217,0.630452090213,1.0436167217,48.0,-1.27853291272
2012-04-08,2.84739667977,0.406770954253,-0.652603320227,48.0,-0.831745158279
2012-04-09,3.23151157678,0.323151157678,-1.76848842322,48.2,-0.63473754446
2012-04-10,4.25941979074,0.266213736921,-3.74058020926,48.5,-1.37511639929
2012-04-11,3.33668894691,0.238334924779,-3.66331105309,48.5,-1.75627325682
2012-04-12,3.79750042032,0.31645836836,-2.20249957968,47.9,-2.40549651709
2012-04-13,4.2013352185,0.30009537275,-2.7986647815,46.8,-2.83470880935
2012-04-14,3.24449110053,0.294953736412,-2.25550889947,46.6,-2.9321129046
2012-04-15,7.31290187724,0.60940848977,1.31290187724,46.8,-1.9214164873
2012-04-16,10.6125072311,0.482386692322,-0.387492768919,47.3,-1.26625283047
2012-04-17,8.43610962596,0.366787375042,-3.06389037404,47.1,-1.43853098934
2012-04-18,2.51831638911,0.209859699093,-3.48168361089,47.0,-1.57513475521
2012-04-19,6.44254918993,0.460182084995,-0.557450810071,47.4,-1.23552313734
2012-04-20,5.357507943,0.487046176637,-0.142492056996,47.5,-1.52660192418
2012-04-21,4.19166598892,0.349305499077,-1.80833401108,47.7,-1.81077017262
2012-04-22,6.17646988753,0.475113068272,-0.32353011247,47.7,-1.2626981203
2012-04-23,3.31305520495,0.236646800354,-3.68694479505,47.5,-1.30375035713
2012-04-24,1.48712929061,0.165236587845,-3.01287070939,47.8,-1.794834337
2012-04-25,9.76140670636,0.443700304835,-1.23859329364,47.5,-2.01405458433
